,date,open,high,low,close,volume,body,bodyVar,sumVar,green,red,c1,c2,signal,position,buy,sell
198,2020-08-10,11153.5098,11159.3799,10941.8701,11085.1699,4048420000,-68.33989999999903,27.510700000000725,,,,False,False,,,0,0
199,2020-08-11,11039.6797,11090.9199,10855.0596,10876.0801,4331770000,-163.59960000000137,-95.25970000000234,,,,False,False,,,0,0
200,2020-08-12,10972.0703,11190.2598,10970.8701,11157.7197,3745230000,185.64940000000024,349.2490000000016,,,,False,False,,,0,0
201,2020-08-13,11174.6396,11271.2197,11139.6396,11178.3701,3480470000,3.7304999999996653,-181.91890000000058,,,,False,False,,,0,0
202,2020-08-14,11187.8203,11213.2695,11106.9297,11164.4502,3514260000,-23.370100000000093,-27.10059999999976,,,,False,False,,,0,0
203,2020-08-17,11231.9697,11306.4697,11228.1396,11288.5703,3214870000,56.60059999999976,79.97069999999985,,,,False,False,,,0,0
204,2020-08-18,11339.7598,11421.0996,11279.0801,11399.0303,3228590000,59.27050000000054,2.66990000000078,,,,False,False,,,0,0
205,2020-08-19,11397.2305,11440.2197,11303.4004,11318.6396,3496480000,-78.59089999999924,-137.86139999999978,,,,False,False,,,0,0
206,2020-08-20,11277.0498,11497.1797,11268.46,11477.0498,4215130000,200.0,278.59089999999924,,,,False,False,,,0,0
207,2020-08-21,11476.8496,11574.79,11461.5303,11555.1602,3929290000,78.3106000000007,-121.6893999999993,,,,False,False,,,0,0
208,2020-08-24,11703.3398,11728.0898,11535.5498,11626.1699,3907310000,-77.16989999999896,-155.48049999999967,,,,False,False,,,0,0
209,2020-08-25,11610.5801,11723.9502,11580.8896,11721.8096,3475280000,111.22950000000128,188.39940000000024,,,,False,False,,,0,0
210,2020-08-26,11779.3496,11979.6504,11768.0,11971.9404,3471520000,192.59079999999994,81.36129999999866,,,,False,False,,,0,0
211,2020-08-27,11997.8896,12047.9902,11842.8398,11926.1602,3547400000,-71.72940000000017,-264.3202000000001,,,,False,False,,,0,0
212,2020-08-28,11992.6797,12018.1396,11928.6904,11995.8496,3012980000,3.169899999998961,74.89929999999913,,,,False,False,,,0,0
213,2020-08-31,12017.46,12167.46,12000.1104,12110.7002,3612050000,93.24020000000019,90.07030000000123,,,,False,False,,,0,0
214,2020-09-01,12203.3604,12300.4404,12132.7803,12292.8604,3511060000,89.5,-3.7402000000001863,,,,False,False,,,0,0
215,2020-09-02,12417.4502,12439.4805,12176.1797,12420.54,3982360000,3.08980000000156,-86.41019999999844,,,,False,False,,,0,0
216,2020-09-03,12195.75,12235.0,11662.1104,11771.3701,4465010000,-424.3798999999999,-427.46970000000147,,,,False,False,,,0,0
217,2020-09-04,11686.2402,11846.1797,11145.9902,11622.1299,4284440000,-64.11030000000028,360.2695999999996,,,,False,False,,,0,0
218,2020-09-08,11143.9102,11400.46,11055.1602,11068.2598,3905420000,-75.65040000000045,-11.540100000000166,,,,False,False,,,0,0
219,2020-09-09,11308.25,11480.3701,11197.1299,11395.8496,3550660000,87.59959999999955,163.25,,,,False,False,,,0,0
220,2020-09-10,11501.4297,11566.3398,11095.9404,11154.1201,3840010000,-347.3096000000005,-434.90920000000006,,,,False,False,,,0,0
221,2020-09-11,11251.1904,11280.4102,10945.2197,11087.4004,3630250000,-163.78999999999905,183.51960000000145,,,,False,False,,,0,0
222,2020-09-14,11250.7998,11363.25,11192.8203,11277.7598,3737610000,26.959999999999127,190.74999999999818,,,,False,False,,,0,0
223,2020-09-15,11432.9404,11495.4004,11367.2002,11438.8701,3786110000,5.929700000000594,-21.030299999998533,,,,False,False,,,0,0
224,2020-09-16,11467.9004,11486.0898,11242.96,11247.5996,3678020000,-220.3008000000009,-226.23050000000148,,,,False,False,,,0,0
225,2020-09-17,10965.7402,11160.04,10936.7998,11080.9502,3740110000,115.20999999999913,335.5108,,,,False,False,,,0,0
226,2020-09-18,11147.7998,11153.9697,10769.4004,10936.9805,5759090000,-210.81930000000102,-326.02930000000015,,,,False,False,,,0,0
227,2020-09-21,10768.0098,10984.7598,10677.8496,10980.2197,3900970000,212.20989999999983,423.02920000000086,,,,False,False,,,0,0
228,2020-09-22,11082.0898,11207.0801,10943.2598,11186.3701,3515440000,104.28030000000035,-107.92959999999948,,,,False,False,,,0,0
229,2020-09-23,11167.2197,11179.5898,10806.0498,10833.3301,4097320000,-333.8896000000004,-438.1699000000008,,,,False,False,,,0,0
230,2020-09-24,10746.3496,11026.4297,10728.4102,10896.4697,4086360000,150.1201000000001,484.0097000000005,,,,False,False,,,0,0
231,2020-09-25,10910.5,11177.7305,10851.6797,11151.1299,3785270000,240.6298999999999,90.50979999999981,,,,False,False,,,0,0
232,2020-09-28,11332.3203,11369.4004,11243.2402,11364.4502,3591740000,32.12989999999991,-208.5,,,,False,False,,,0,0
233,2020-09-29,11354.7002,11396.2197,11305.79,11322.9502,3389040000,-31.75,-63.87989999999991,,,,False,False,,,0,0
234,2020-09-30,11328.5498,11535.0098,11328.5498,11418.0596,4260630000,89.50979999999981,121.25979999999981,,,,False,False,,,0,0
235,2020-10-01,11554.96,11606.7305,11488.5996,11583.2002,4005900000,28.240200000000186,-61.26959999999963,,,,False,False,,,0,0
236,2020-10-02,11328.8496,11479.0801,11225.1699,11255.6904,3731510000,-73.15920000000006,-101.39940000000024,,,,False,False,,,0,0
237,2020-10-05,11345.2402,11512.0596,11336.0703,11509.0596,3623920000,163.81940000000031,236.97860000000037,,,,False,False,,,0,0
238,2020-10-06,11476.6797,11536.4199,11256.2598,11291.2695,4390960000,-185.41020000000026,-349.2296000000006,,,,False,False,,,0,0
239,2020-10-07,11412.6504,11519.5498,11382.4805,11503.1904,3910770000,90.53999999999905,275.9501999999993,,,,False,False,,,0,0
240,2020-10-08,11576.4404,11582.7803,11510.2402,11550.9404,3507570000,-25.5,-116.03999999999905,,,,False,False,,,0,0
241,2020-10-09,11615.5703,11727.5996,11600.8604,11725.8496,3504230000,110.27930000000015,135.77930000000015,,,,False,False,,,0,0
242,2020-10-12,11900.1201,12204.75,11880.2305,12088.1104,3885030000,187.99029999999948,77.71099999999933,,,,False,False,,,0,0
243,2020-10-13,12131.0703,12187.7803,12032.75,12083.1699,3634130000,-47.900399999998626,-235.8906999999981,,,,False,False,,,0,0
244,2020-10-14,12105.0996,12159.21,11913.5703,11985.3604,3410410000,-119.73919999999998,-71.83880000000136,,,,False,False,,,0,0
245,2020-10-15,11767.2695,11928.6299,11765.4902,11898.5703,3325270000,131.30079999999907,251.03999999999905,,,,False,False,,,0,0
246,2020-10-16,11952.1201,12034.1299,11824.1396,11852.1699,3166980000,-99.95019999999931,-231.25099999999838,,,,False,False,,,0,0
247,2020-10-19,11913.0098,11962.4697,11606.4805,11634.3496,3477410000,-278.66020000000026,-178.71000000000095,,,,False,False,,,0,0
248,2020-10-20,11679.0801,11801.4004,11613.7598,11677.8398,3510040000,-1.240299999999479,277.4199000000008,,,,False,False,,,0,0
249,2020-10-21,11686.1904,11789.46,11646.4805,11665.3701,3467310000,-20.820299999999406,-19.579999999999927,,,,False,False,,,0,0
250,2020-10-22,11712.6396,11739.2197,11529.7305,11662.9102,3434040000,-49.72940000000017,-28.909100000000763,,,,False,False,,,0,0
251,2020-10-23,11680.7305,11693.0098,11569.0898,11692.5703,3145570000,11.839799999999741,61.56919999999991,,,,False,False,,,0,0
252,2020-10-26,11584.1699,11708.0801,11360.7305,11504.5195,3205100000,-79.65040000000045,-91.49020000000019,,,,False,False,,,0,0
253,2020-10-27,11560.8604,11633.4902,11503.0996,11598.9502,3104770000,38.08979999999974,117.74020000000019,,,,False,False,,,0,0
254,2020-10-28,11400.4805,11426.0996,11136.0996,11142.7598,3930690000,-257.72069999999985,-295.8104999999996,,,,False,False,,,0,0
255,2020-10-29,11214.3301,11467.3701,11187.0801,11350.7402,3244190000,136.41010000000097,394.1308000000008,,,,False,False,,,0,0
256,2020-10-30,11265.7002,11293.7598,10960.0195,11052.9502,3671600000,-212.75,-349.16010000000097,,,,False,False,,,0,0
257,2020-11-02,11152.4805,11222.5195,10957.1104,11084.7598,3209000000,-67.72069999999985,145.02930000000015,,,,False,False,,,0,0
258,2020-11-03,11155.8496,11356.0801,11115.5498,11279.9102,3216580000,124.0606000000007,191.78130000000056,,,,False,False,,,0,0
259,2020-11-04,11627.7598,11846.46,11564.9102,11777.0195,3620760000,149.25970000000052,25.199099999999817,,,,False,False,,,0,0
260,2020-11-05,12021.7695,12117.04,11977.0703,12078.0703,3848160000,56.30079999999907,-92.95890000000145,,,,False,False,,,0,0
261,2020-11-06,12044.29,12116.9102,11895.5,12091.3496,4183220000,47.05959999999868,-9.24120000000039,,,,False,False,,,0,0
262,2020-11-09,12194.71,12268.6602,11818.2402,11830.3896,5863900000,-364.3203999999987,-411.3799999999974,,,,False,False,,,0,0
263,2020-11-10,11704.46,11761.9502,11512.46,11624.29,4736560000,-80.16999999999825,284.15040000000045,,,,False,False,,,0,0
264,2020-11-11,11734.8096,11904.1299,11714.3203,11892.9297,3854680000,158.1201000000001,238.29009999999835,,,,False,False,,,0,0
265,2020-11-12,11924.1504,11976.8896,11786.0898,11827.1396,3886670000,-97.01080000000002,-255.1309000000001,,,,False,False,,,0,0
266,2020-11-13,11910.6201,11957.0898,11808.9502,11937.8398,3654230000,27.219699999999648,124.23049999999967,,,,False,False,,,0,0
267,2020-11-16,11925.3604,12035.5,11891.8496,12013.3799,4172570000,88.01950000000033,60.79980000000069,,,,False,False,,,0,0
268,2020-11-17,12030.2695,12047.1299,11964.2002,11977.4902,4145030000,-52.77930000000015,-140.79880000000048,,,,False,False,,,0,0
269,2020-11-18,11963.3604,12027.1504,11892.54,11894.71,4731420000,-68.65040000000045,-15.871100000000297,,,,False,False,,,0,0
270,2020-11-19,11863.1201,12000.29,11842.6602,11985.4297,5385190000,122.3096000000005,190.96000000000095,,,,False,False,,,0,0
271,2020-11-20,11976.0,12017.4199,11903.5703,11906.4404,5350970000,-69.5596000000005,-191.869200000001,,,,False,False,,,0,0
272,2020-11-23,11959.8896,12001.8301,11817.5303,11905.9404,5473250000,-53.94920000000093,15.610399999999572,,,,False,False,,,0,0
273,2020-11-24,11952.7002,12094.1602,11878.3096,12079.8096,6339580000,127.10940000000119,181.05860000000212,,,,False,False,,,0,0
274,2020-11-25,12112.1104,12174.9902,12081.5098,12152.2197,4448640000,40.109300000000076,-87.00010000000111,,,,False,False,,,0,0
275,2020-11-27,12220.3701,12306.71,12214.4502,12258.21,3401830000,37.839899999999034,-2.269400000001042,,,,False,False,,,0,0
276,2020-11-30,12278.7803,12299.6104,12090.9297,12268.3203,7760390000,-10.460000000000946,-48.29989999999998,,,,False,False,,,0,0
277,2020-12-01,12387.6201,12510.0195,12338.3604,12455.3301,6512420000,67.70999999999913,78.17000000000007,,,,False,False,,,0,0
278,2020-12-02,12390.5801,12472.25,12318.2695,12456.4102,5194960000,65.83010000000104,-1.8798999999980879,,,,False,False,,,0,0
279,2020-12-03,12469.1602,12538.9199,12445.3604,12467.1299,5209980000,-2.030300000000352,-67.86040000000139,,,,False,False,,,0,0
280,2020-12-04,12479.9102,12531.21,12450.5098,12528.4805,5086900000,48.570299999999406,50.60059999999976,,,,False,False,,,0,0
281,2020-12-07,12523.5703,12610.0,12523.1201,12596.4697,4771820000,72.89940000000024,24.329100000000835,,,,False,False,,,0,0
282,2020-12-08,12574.8398,12651.3496,12504.9697,12635.7197,4809480000,60.87989999999991,-12.019500000000335,,,,False,False,,,0,0
283,2020-12-09,12626.9697,12643.2402,12311.2998,12364.6396,5168450000,-262.3300999999992,-323.2099999999991,,,,False,False,,,0,0
284,2020-12-10,12268.4697,12447.8496,12226.1299,12401.7402,4518580000,133.27050000000054,395.60059999999976,,,,False,False,,,0,0
285,2020-12-11,12327.0703,12378.6104,12236.7998,12375.4102,4292680000,48.33990000000085,-84.93059999999969,,,,False,False,,,0,0
286,2020-12-14,12427.8604,12544.3096,12426.25,12462.21,4491930000,34.349599999999555,-13.990300000001298,,,,False,False,,,0,0
287,2020-12-15,12565.2803,12596.8398,12467.5703,12595.9199,4423650000,30.639600000000428,-3.709999999999127,,,,False,False,,,0,0
288,2020-12-16,12607.8701,12698.1104,12568.71,12668.1602,4592700000,60.290100000000166,29.650499999999738,,,,False,False,,,0,0
289,2020-12-17,12741.6396,12760.9697,12685.9805,12752.0596,5029830000,10.420000000000073,-49.87010000000009,,,,False,False,,,0,0
290,2020-12-18,12786.9199,12793.4697,12611.2197,12738.1797,7125800000,-48.740200000000186,-59.16020000000026,,,,False,False,,,0,0
291,2020-12-21,12575.5996,12706.4404,12474.0303,12690.2598,5192860000,114.66020000000026,163.40040000000045,,,,False,False,,,0,0
292,2020-12-22,12715.4805,12761.2305,12606.4199,12717.5596,5811850000,2.0791000000008353,-112.58109999999942,,,,False,False,,,0,0
293,2020-12-23,12733.75,12737.5898,12649.5996,12653.1396,7100250000,-80.61039999999957,-82.68950000000041,,,,False,False,,,0,0
294,2020-12-24,12668.2002,12732.5498,12665.7998,12711.0098,3305960000,42.8096000000005,123.42000000000007,,,,False,False,,,0,0
295,2020-12-28,12813.9697,12861.9102,12747.0498,12838.8604,5109140000,24.890699999999924,-17.918900000000576,,,,False,False,,,0,0
296,2020-12-29,12909.8604,12925.5303,12816.5898,12843.4902,4726920000,-66.37019999999939,-91.26089999999931,,,,False,False,,,0,0
297,2020-12-30,12900.0303,12917.4502,12828.79,12845.3604,5343010000,-54.66990000000078,11.700299999998606,,,,False,False,,,0,0
298,2020-12-31,12852.96,12904.0898,12804.75,12888.2803,4815840000,35.320300000001225,89.990200000002,,,,False,False,,,0,0
299,2021-01-04,12950.2197,12950.2197,12537.4199,12694.6602,6636170000,-255.5594999999994,-290.8798000000006,,,,False,False,,,0,0
300,2021-01-05,12663.1299,12809.6699,12663.1299,12802.3799,6971860000,139.25,394.8094999999994,,,,False,False,,,0,0
301,2021-01-06,12601.2598,12803.29,12569.4199,12623.3496,7689880000,22.08979999999974,-117.16020000000026,,,,False,False,,,0,0
302,2021-01-07,12745.4102,12966.6797,12744.8203,12939.5703,6841480000,194.16009999999915,172.0702999999994,,,,False,False,,,0,0
303,2021-01-08,13037.2402,13113.0898,12939.7305,13105.2002,7289390000,67.95999999999913,-126.20010000000002,,,,False,False,,,0,0
304,2021-01-11,12961.5,13023.21,12883.5898,12902.4902,6960470000,-59.009799999999814,-126.96979999999894,,,,False,False,,,0,0
305,2021-01-12,12916.0996,12957.4297,12783.71,12892.0898,7264070000,-24.009799999999814,35.0,,,,False,False,,,0,0
306,2021-01-13,12911.8701,13008.8496,12878.0195,12973.6299,7104810000,61.759799999999814,85.76959999999963,,,,False,False,,,0,0
307,2021-01-14,13010.9404,13037.0498,12886.1602,12898.6904,6734100000,-112.25,-174.0097999999998,,,,False,False,,,0,0
308,2021-01-15,12898.0898,12941.29,12758.0996,12803.9297,6458360000,-94.16009999999915,18.089900000000853,,,,False,False,,,0,0
309,2021-01-19,12921.6104,13012.0898,12861.2998,12996.54,6297860000,74.9296000000013,169.08970000000045,,,,False,False,,,0,0
310,2021-01-20,13155.1201,13332.2598,13138.2998,13296.4502,6820990000,141.33009999999922,66.40049999999792,,,,False,False,,,0,0
311,2021-01-21,13356.7002,13433.6904,13297.79,13404.9902,7258640000,48.29000000000087,-93.04009999999835,,,,False,False,,,0,0
312,2021-01-22,13356.1797,13404.7695,13336.9004,13366.4004,5972750000,10.220699999999852,-38.06930000000102,,,,False,False,,,0,0
313,2021-01-25,13515.6299,13563.7002,13205.5898,13483.29,7193710000,-32.339899999999034,-42.560599999998885,,,,False,False,,,0,0
314,2021-01-26,13507.4697,13536.2998,13440.3203,13490.1904,6849600000,-17.27930000000015,15.060599999998885,,,,False,False,,,0,0
315,2021-01-27,13371.1602,13393.5098,13034.1396,13112.6504,11621190000,-258.5097999999998,-241.23049999999967,,,,False,False,,,0,0
316,2021-01-28,13163.3203,13401.8496,13150.0996,13201.5303,9959270000,38.210000000000946,296.71980000000076,,,,False,False,,,0,0
317,2021-01-29,13124.7002,13167.8701,12845.4297,12925.3799,7872250000,-199.3202999999994,-237.53030000000035,,,,False,False,,,0,0
318,2021-02-01,13067.6504,13280.2197,12983.0996,13248.9004,7092520000,181.25,380.5702999999994,,,,False,False,,,0,0
319,2021-02-02,13371.3701,13501.2305,13363.7598,13456.1201,7325270000,84.75,-96.5,,,,False,False,,,0,0
320,2021-02-03,13555.0303,13561.4502,13400.0801,13402.3701,7546940000,-152.66020000000026,-237.41020000000026,,,,False,False,,,0,0
321,2021-02-04,13454.8496,13563.1299,13406.4404,13560.8896,7295370000,106.04000000000087,258.70020000000113,,,,False,False,,,0,0
322,2021-02-05,13592.7695,13642.96,13527.8096,13603.96,6792910000,11.190499999998792,-94.84950000000208,,,,False,False,,,0,0
323,2021-02-08,13672.3301,13698.4102,13607.96,13695.0195,8564530000,22.689400000001115,11.498900000002322,,,,False,False,,,0,0
324,2021-02-09,13667.1396,13741.79,13664.7002,13687.0801,8766770000,19.940499999998792,-2.7489000000023225,,,,False,False,,,0,0
325,2021-02-10,13751.4199,13770.9102,13531.9297,13655.2695,10785930000,-96.15040000000045,-116.09089999999924,,,,False,False,,,0,0
326,2021-02-11,13723.6299,13747.2002,13637.1904,13734.3496,10916780000,10.719699999999648,106.8701000000001,,,,False,False,,,0,0
327,2021-02-12,13695.9004,13816.25,13656.7803,13807.7002,7416940000,111.79979999999887,101.08009999999922,,,,False,False,,,0,0
328,2021-02-16,13841.0303,13879.7695,13726.7803,13773.7695,7722100000,-67.26080000000002,-179.06059999999889,,,,False,False,,,0,0
329,2021-02-17,13636.1504,13713.1396,13552.6602,13699.71,7280500000,63.55959999999868,130.8203999999987,,,,False,False,,,0,0
330,2021-02-18,13556.0098,13669.9404,13477.1699,13637.5098,6499420000,81.5,17.94040000000132,,,,False,False,,,0,0
331,2021-02-19,13686.2305,13701.6904,13545.4502,13580.7803,6737820000,-105.45019999999931,-186.9501999999993,,,,False,False,,,0,0
332,2021-02-22,13414.04,13447.3701,13220.7695,13223.7402,6483740000,-190.2998000000007,-84.84960000000137,,,,False,False,,,0,0
333,2021-02-23,12982.3604,13259.8496,12758.1201,13194.71,7516510000,212.34959999999955,402.64940000000024,,,,False,False,,,0,0
334,2021-02-24,13095.8604,13312.4297,12971.8203,13302.1904,5886230000,206.32999999999993,-6.0195999999996275,,,,False,False,,,0,0
335,2021-02-25,13197.75,13294.5596,12773.7598,12828.3096,6390380000,-369.4403999999995,-575.7703999999994,,,,False,False,,,0,0
336,2021-02-26,12958.96,13090.3604,12764.3398,12909.4404,5906110000,-49.51959999999963,319.9207999999999,,,,False,False,,,0,0
337,2021-03-01,13106.0195,13293.7803,13051.7002,13282.9502,5079530000,176.93069999999898,226.4502999999986,,,,False,False,,,0,0
338,2021-03-02,13297.7598,13301.6201,13052.1201,13059.9502,4948140000,-237.8096000000005,-414.7402999999995,,,,False,False,,,0,0
339,2021-03-03,13020.0996,13057.29,12679.8896,12683.3301,5529980000,-336.76950000000033,-98.95989999999983,,,,False,False,,,0,0
340,2021-03-04,12655.9199,12799.0801,12314.1602,12464.0,7864380000,-191.91990000000078,144.84959999999955,,,,False,False,,,0,0
341,2021-03-05,12594.1602,12700.96,12208.3896,12668.5098,7725200000,74.34959999999955,266.26950000000033,,,,False,False,,,0,0
342,2021-03-08,12629.5596,12718.5801,12287.5703,12299.0801,6010230000,-330.4795000000013,-404.82910000000084,,,,False,False,,,0,0
343,2021-03-09,12635.4502,12868.5195,12592.8301,12794.4902,6345560000,159.04000000000087,489.51950000000215,,,,False,False,,,0,0
344,2021-03-10,12950.25,12979.3799,12726.8496,12752.0703,6023880000,-198.1797000000006,-357.21970000000147,,,,False,False,,,0,0
345,2021-03-11,12960.5303,13117.8604,12920.0098,13052.9004,6008850000,92.3701000000001,290.5498000000007,,,,False,False,,,0,0
346,2021-03-12,12873.3896,12943.5801,12778.1299,12937.29,5497210000,63.900400000000445,-28.469699999999648,,,,False,False,,,0,0
347,2021-03-15,12936.1299,13085.0098,12885.6396,13082.54,5972370000,146.41010000000097,82.50970000000052,,,,False,False,,,0,0
348,2021-03-16,13156.6504,13297.4805,13091.7803,13152.2803,5493890000,-4.370100000000093,-150.78020000000106,,,,False,False,,,0,0
349,2021-03-17,13024.8301,13280.29,12950.0801,13202.3799,5536110000,177.5498000000007,181.91990000000078,,,,False,False,,,0,0
350,2021-03-18,13006.29,13040.3604,12781.5303,12789.1396,5739720000,-217.15040000000045,-394.70020000000113,,,,False,False,,,0,0
351,2021-03-19,12792.6699,12906.0195,12704.0703,12866.9902,7630590000,74.3202999999994,291.47069999999985,,,,False,False,,,0,0
352,2021-03-22,12943.1396,13167.46,12943.1396,13086.5098,5321760000,143.3701999999994,69.04989999999998,,,,False,False,,,0,0
353,2021-03-23,13127.1699,13180.6602,12993.5,13017.79,5675010000,-109.3798999999999,-252.7500999999993,,,,False,False,,,0,0
354,2021-03-24,13072.8203,13077.4902,12797.8496,12798.8799,6248650000,-273.9403999999995,-164.5604999999996,,,,False,False,,,0,0
355,2021-03-25,12707.5801,12845.6602,12627.9297,12780.5098,5634290000,72.9297000000006,346.8701000000001,,,,False,False,,,0,0
356,2021-03-26,12777.2695,12992.2998,12721.6602,12979.1201,5224360000,201.85059999999976,128.92089999999916,,,,False,False,,,0,0
357,2021-03-29,12950.5098,13013.4697,12836.5996,12965.7402,4965090000,15.230400000000373,-186.6201999999994,,,,False,False,,,0,0
358,2021-03-30,12904.0098,12929.46,12798.0303,12896.5303,4721950000,-7.479499999999462,-22.709899999999834,,,,False,False,,,0,0
359,2021-03-31,12970.3301,13167.0596,12966.6504,13091.4404,5004720000,121.11030000000028,128.58979999999974,,,,False,False,,,0,0
360,2021-04-01,13268.8799,13333.4102,13255.8203,13329.5195,4576480000,60.63960000000043,-60.47069999999985,,,,False,False,,,0,0
361,2021-04-05,13434.04,13623.5996,13420.8096,13598.1602,4459000000,164.1201999999994,103.48059999999896,,,,False,False,,,0,0
362,2021-04-06,13567.2002,13660.29,13551.5996,13578.46,4073710000,11.259799999999814,-152.86039999999957,,,,False,False,,,0,0
363,2021-04-07,13553.9004,13648.7998,13532.6299,13616.7002,4098740000,62.79979999999887,51.539999999999054,,,,False,False,,,0,0
364,2021-04-08,13730.7305,13763.1797,13703.5098,13758.5098,4153600000,27.77930000000015,-35.02049999999872,,,,False,False,,,0,0
365,2021-04-09,13709.6699,13849.3096,13674.9199,13845.0596,3926110000,135.38969999999972,107.61039999999957,,,,False,False,,,0,0
366,2021-04-12,13792.7402,13839.3896,13747.6299,13819.3496,4250900000,26.60939999999937,-108.78030000000035,,,,False,False,,,0,0
367,2021-04-13,13874.5801,14002.5303,13874.5801,13986.4902,4219360000,111.91010000000097,85.3007000000016,,,,False,False,,,0,0
368,2021-04-14,13988.8604,13990.54,13782.1797,13803.9102,4120770000,-184.9501999999993,-296.8603000000003,,,,False,False,,,0,0
369,2021-04-15,13934.8701,14040.1104,13931.0098,14026.1904,4406880000,91.3202999999994,276.2704999999987,,,,False,False,,,0,0
370,2021-04-16,14035.96,14050.3799,13966.54,14041.9102,4427780000,5.950200000001132,-85.37009999999827,,,,False,False,,,0,0
371,2021-04-19,13970.8301,14025.6396,13835.75,13907.6699,4379610000,-63.16019999999844,-69.11039999999957,,,,False,False,,,0,0
372,2021-04-20,13891.96,13934.8896,13730.5898,13809.2998,4245120000,-82.66019999999844,-19.5,,,,False,False,,,0,0
373,2021-04-21,13768.9199,13939.7002,13717.4404,13935.1504,3999620000,166.23049999999967,248.8906999999981,,,,False,False,,,0,0
374,2021-04-22,13920.8799,13954.0303,13716.7598,13762.3604,4420820000,-158.51950000000033,-324.75,,,,False,False,,,0,0
375,2021-04-23,13794.4902,13989.4297,13789.4502,13941.4404,4355100000,146.9501999999993,305.46969999999965,,,,False,False,,,0,0
376,2021-04-26,13954.9404,14039.4004,13919.9297,14026.1602,4506210000,71.21980000000076,-75.73039999999855,,,,False,False,,,0,0
377,2021-04-27,14048.1299,14048.3398,13931.1797,13960.2803,4691460000,-87.84959999999955,-159.06940000000031,,,,False,False,,,0,0
378,2021-04-28,13953.6104,13992.0801,13895.1504,13901.6201,4559710000,-51.99029999999948,35.859300000000076,,,,False,False,,,0,0
379,2021-04-29,14063.9404,14073.4805,13836.0996,13970.2002,4928030000,-93.74020000000019,-41.74990000000071,,,,False,False,,,0,0
380,2021-04-30,13857.79,13969.21,13838.8203,13860.7598,4792460000,2.9697999999989406,96.70999999999913,,,,False,False,,,0,0
381,2021-05-03,13923.04,13955.0,13784.6602,13799.7197,4761430000,-123.32030000000123,-126.29010000000017,,,,False,False,,,0,0
382,2021-05-04,13680.6299,13705.3799,13396.1104,13544.6699,5879730000,-135.95999999999913,-12.639699999997902,,,,False,False,,,0,0
383,2021-05-05,13649.1201,13676.8604,13478.5801,13503.3701,4535690000,-145.75,-9.790000000000873,,,,False,False,,,0,0
384,2021-05-06,13490.9404,13617.3398,13403.46,13613.7305,5021400000,122.79010000000017,268.54010000000017,,,,False,False,,,0,0
385,2021-05-07,13715.5596,13814.6504,13669.7803,13719.6299,4391100000,4.070299999999406,-118.71980000000076,,,,False,False,,,0,0
386,2021-05-10,13647.7305,13648.4902,13358.6201,13359.0801,4818670000,-288.65040000000045,-292.72069999999985,,,,False,False,,,0,0
387,2021-05-11,13102.6396,13381.6602,13094.7598,13351.2695,4738390000,248.6298999999999,537.2803000000004,,,,False,False,,,0,0
388,2021-05-12,13155.0703,13236.8896,12967.1797,13001.6299,4752930000,-153.4403999999995,-402.0702999999994,,,,False,False,,,0,0
389,2021-05-13,13133.7305,13226.6396,13006.7695,13109.1504,4698110000,-24.58009999999922,128.86030000000028,,,,False,False,,,0,0
390,2021-05-14,13238.9902,13430.0,13220.1904,13393.1201,4022610000,154.1298999999999,178.70999999999913,,,,False,False,,,0,0
391,2021-05-17,13329.8604,13350.1396,13196.5703,13312.9102,3997780000,-16.950199999999313,-171.08009999999922,,,,False,False,,,0,0
392,2021-05-18,13352.2598,13400.5195,13212.8496,13217.6797,4301300000,-134.58009999999922,-117.6298999999999,,,,False,False,,,0,0
393,2021-05-19,12998.5303,13243.9805,12994.3496,13237.9102,4333520000,239.3798999999999,373.9599999999991,,,,False,False,,,0,0
394,2021-05-20,13294.5898,13526.0098,13293.0996,13494.0898,3990760000,199.5,-39.87989999999991,,,,False,False,,,0,0
395,2021-05-21,13573.2197,13573.8398,13401.5303,13411.7402,3733940000,-161.47949999999946,-360.97949999999946,,,,False,False,,,0,0
396,2021-05-24,13504.3896,13687.6104,13500.1201,13641.75,3509470000,137.36039999999957,298.83989999999903,,,,False,False,,,0,0
397,2021-05-25,13701.2998,13734.4102,13614.54,13657.7305,4128990000,-43.56930000000102,-180.9297000000006,,,,False,False,,,0,0
398,2021-05-26,13687.71,13726.0596,13661.0596,13702.7402,4264500000,15.03020000000106,58.59950000000208,,,,False,False,,,0,0
399,2021-05-27,13686.8604,13724.7598,13652.1299,13657.8496,5087180000,-29.010800000000017,-44.04100000000108,,,,False,False,,,0,0
400,2021-05-28,13717.0,13765.7998,13684.8301,13686.5098,4447940000,-30.490200000000186,-1.4794000000001688,,,,False,False,,,0,0
401,2021-06-01,13764.2695,13773.4502,13602.1201,13654.5898,4186280000,-109.6797000000006,-79.18950000000041,,,,False,False,,,0,0
402,2021-06-02,13655.71,13712.6797,13610.1602,13675.79,5097630000,20.080000000001746,129.75970000000234,,,,False,False,,,0,0
403,2021-06-03,13568.9102,13608.54,13469.8496,13529.6797,5396250000,-39.230499999999665,-59.31050000000141,,,,False,False,,,0,0
404,2021-06-04,13619.79,13784.7695,13613.5801,13770.7695,4360710000,150.97949999999946,190.20999999999913,,,,False,False,,,0,0
